person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
28,71652,MORTGAGE,11,PERSONAL,G,25000,20.03,1,0.35,N,9,YOUNG,middle,very large
33,32400,RENT,8,EDUCATION,A,11000,6.99,1,0.34,N,10,YOUNG,lowmiddle,large
31,77940,MORTGAGE,3,DEBTCONSOLIDATION,B,-11265,10.99,0,0.21,N,10,YOUNG,highmiddle,very large
29,78000,MORTGAGE,2,PERSONAL,A,18000,6.62,0,0.23,N,5,YOUNG,highmiddle,very large
33,78000,MORTGAGE,17,MEDICAL,C,32713,13.49,0,0.04,N,6,YOUNG,highmiddle,small
29,35000,RENT,4,MEDICAL,A,29429,8.59,1,0.31,N,10,YOUNG,lowmiddle,large
33,78000,MORTGAGE,6,MEDICAL,C,20000,15.96,0,0.26,N,10,YOUNG,highmiddle,very large
28,78000,MORTGAGE,0,HOMEIMPROVEMENT,A,19700,7.9,0,0.25,N,9,YOUNG,highmiddle,very large
28,78000,MORTGAGE,7,HOMEIMPROVEMENT,B,10000,9.91,0,0.13,N,5,YOUNG,highmiddle,medium
27,120000,RENT,2,DEBTCONSOLIDATION,B,11050,12.69,0,0.09,N,7,YOUNG,high,large
31,72000,MORTGAGE,4,EDUCATION,C,9000,15.96,1,0.13,Y,5,YOUNG,middle,medium
30,78000,MORTGAGE,1,VENTURE,C,26000,15.96,0,0.33,Y,5,YOUNG,highmiddle,very large
28,78000,MORTGAGE,12,MEDICAL,B,-14353,10.99,0,0.15,N,10,YOUNG,highmiddle,large
27,61200,MORTGAGE,3,MEDICAL,A,30703,8.49,1,0.18,N,10,YOUNG,middle,large
28,78000,MORTGAGE,1,HOMEIMPROVEMENT,C,5000,12.99,0,0.06,Y,7,YOUNG,highmiddle,small
32,78000,MORTGAGE,3,DEBTCONSOLIDATION,A,-13627,6.99,0,0.1,N,10,YOUNG,highmiddle,medium
29,72000,MORTGAGE,12,DEBTCONSOLIDATION,D,12000,15.62,1,0.17,Y,9,YOUNG,middle,large
35,78000,MORTGAGE,9,HOMEIMPROVEMENT,B,9450,10.99,0,0.12,N,8,YOUNG,highmiddle,medium
32,50000,RENT,3,HOMEIMPROVEMENT,B,11100,10.59,0,0.22,N,10,YOUNG,lowmiddle,large
31,75000,RENT,5,HOMEIMPROVEMENT,A,11100,6.03,0,0.15,N,5,YOUNG,middle,large
27,78000,MORTGAGE,6,VENTURE,D,-13140,16.89,0,0.2,N,6,YOUNG,highmiddle,very large
33,34000,RENT,17,DEBTCONSOLIDATION,D,11175,14.96,1,0.33,N,8,YOUNG,lowmiddle,large
30,30809,RENT,1,EDUCATION,B,-9592,11.99,1,0.36,N,7,YOUNG,lowmiddle,large
34,33500,RENT,0,VENTURE,B,29676,12.21,1,0.33,N,9,YOUNG,lowmiddle,large
28,78000,MORTGAGE,5,DEBTCONSOLIDATION,A,12000,5.79,0,0.15,N,5,YOUNG,highmiddle,large
31,34800,RENT,7,DEBTCONSOLIDATION,C,-14065,13.23,1,0.32,Y,7,YOUNG,lowmiddle,large
29,34900,RENT,2,MEDICAL,B,11200,9.99,1,0.32,N,10,YOUNG,lowmiddle,large
33,35000,RENT,5,MEDICAL,B,11200,10.36,1,0.32,N,9,YOUNG,lowmiddle,large
31,35000,RENT,3,MEDICAL,B,11200,11.12,1,0.32,N,6,YOUNG,lowmiddle,large
27,78000,MORTGAGE,0,HOMEIMPROVEMENT,A,5000,5.42,0,0.06,N,7,YOUNG,highmiddle,small
30,78000,MORTGAGE,2,EDUCATION,B,20000,11.11,0,0.26,N,5,YOUNG,highmiddle,very large
31,78000,MORTGAGE,9,HOMEIMPROVEMENT,A,33405,5.79,0,0.06,N,10,YOUNG,highmiddle,small
31,78000,MORTGAGE,6,VENTURE,B,-13341,10.0,0,0.1,N,6,YOUNG,highmiddle,medium
35,78000,MORTGAGE,9,DEBTCONSOLIDATION,A,10000,6.54,0,0.13,N,8,YOUNG,highmiddle,medium
27,78000,MORTGAGE,2,MEDICAL,B,7000,9.62,0,0.09,N,6,YOUNG,highmiddle,medium
28,78000,OWN,12,MEDICAL,A,5250,5.79,0,0.07,N,10,YOUNG,highmiddle,medium
30,78000,MORTGAGE,2,EDUCATION,B,-13022,10.36,0,0.14,N,9,YOUNG,highmiddle,large
33,45600,RENT,0,DEBTCONSOLIDATION,A,11200,5.79,0,0.25,N,8,YOUNG,lowmiddle,large
31,46000,RENT,4,DEBTCONSOLIDATION,C,11200,14.27,0,0.24,Y,6,YOUNG,lowmiddle,large
28,46739,RENT,0,MEDICAL,C,11200,13.48,0,0.24,N,8,YOUNG,lowmiddle,large
27,72000,MORTGAGE,11,PERSONAL,B,5000,11.86,1,0.07,N,10,YOUNG,middle,small
27,78000,OWN,3,MEDICAL,D,12000,15.58,0,0.15,N,7,YOUNG,highmiddle,large
28,48000,RENT,1,PERSONAL,C,11200,14.26,0,0.23,N,6,YOUNG,lowmiddle,large
32,78000,MORTGAGE,5,DEBTCONSOLIDATION,A,5400,7.88,0,0.07,N,6,YOUNG,highmiddle,medium
30,46800,RENT,7,EDUCATION,C,11200,13.98,1,0.24,Y,7,YOUNG,lowmiddle,large
33,55259,RENT,15,EDUCATION,D,11200,17.49,0,0.2,N,5,YOUNG,middle,large
35,40000,OWN,3,PERSONAL,C,11325,15.96,0,0.28,Y,10,YOUNG,lowmiddle,large
29,78000,MORTGAGE,13,VENTURE,C,10000,12.73,0,0.13,N,7,YOUNG,highmiddle,medium
29,60000,RENT,2,VENTURE,C,11200,14.22,0,0.19,Y,10,YOUNG,middle,large
27,78000,OWN,4,VENTURE,B,6000,12.18,0,0.08,N,10,YOUNG,highmiddle,medium
27,78000,MORTGAGE,1,VENTURE,A,5125,8.59,0,0.07,N,8,YOUNG,highmiddle,medium
33,78000,MORTGAGE,3,MEDICAL,B,-13330,12.18,0,0.26,N,8,YOUNG,highmiddle,very large
27,78000,OWN,2,PERSONAL,A,15000,8.94,0,0.19,N,7,YOUNG,highmiddle,large
28,63000,RENT,1,EDUCATION,C,11200,12.99,0,0.18,Y,7,YOUNG,middle,large
35,72000,MORTGAGE,2,EDUCATION,E,20000,16.7,1,0.28,Y,9,YOUNG,middle,very large
32,63800,RENT,6,HOMEIMPROVEMENT,D,11200,14.74,0,0.18,N,8,YOUNG,middle,large
34,60500,RENT,3,DEBTCONSOLIDATION,D,11200,15.62,1,0.19,Y,10,YOUNG,middle,large
29,61200,MORTGAGE,2,MEDICAL,F,15000,17.58,1,0.21,N,5,YOUNG,middle,large
33,70000,RENT,0,EDUCATION,A,11200,8.94,0,0.16,N,6,YOUNG,middle,large
30,72000,MORTGAGE,5,HOMEIMPROVEMENT,B,7500,9.76,1,0.1,N,9,YOUNG,middle,medium
30,69000,RENT,3,EDUCATION,B,11200,12.42,1,0.16,N,6,YOUNG,middle,large
30,75000,RENT,6,MEDICAL,C,11200,13.16,0,0.15,Y,5,YOUNG,middle,large
32,78096,MORTGAGE,4,EDUCATION,B,10000,10.99,0,0.13,N,5,YOUNG,highmiddle,medium
34,74000,RENT,3,EDUCATION,C,11200,11.66,1,0.15,N,10,YOUNG,middle,large
35,78252,MORTGAGE,19,VENTURE,D,30000,17.58,0,0.38,N,8,YOUNG,highmiddle,very large
35,83000,RENT,19,PERSONAL,B,-15088,10.65,0,0.13,N,10,YOUNG,highmiddle,large
28,85000,RENT,7,DEBTCONSOLIDATION,B,11200,9.91,0,0.13,N,10,YOUNG,highmiddle,large
29,78300,MORTGAGE,1,VENTURE,F,10000,18.09,0,0.13,Y,9,YOUNG,highmiddle,medium
34,78301,MORTGAGE,6,DEBTCONSOLIDATION,A,-15598,6.62,0,0.22,N,9,YOUNG,highmiddle,very large
32,78400,MORTGAGE,2,EDUCATION,B,1200,10.0,0,0.02,N,5,YOUNG,highmiddle,small
31,78408,MORTGAGE,10,VENTURE,B,15000,12.18,0,0.19,N,8,YOUNG,highmiddle,large
30,78411,OTHER,15,VENTURE,B,-13937,11.14,0,0.2,N,5,YOUNG,highmiddle,very large
28,78465,OWN,9,VENTURE,B,32734,11.36,0,0.18,N,10,YOUNG,highmiddle,large
27,101000,RENT,2,DEBTCONSOLIDATION,B,11200,10.99,0,0.11,N,6,YOUNG,high,large
31,79050,RENT,7,MEDICAL,C,-14960,13.99,1,0.12,N,8,YOUNG,highmiddle,large
35,78750,MORTGAGE,3,DEBTCONSOLIDATION,C,10750,12.23,0,0.14,N,8,YOUNG,highmiddle,large
35,78862,MORTGAGE,14,EDUCATION,D,34376,12.49,0,0.32,Y,9,YOUNG,highmiddle,very large
29,42000,RENT,1,MEDICAL,B,11300,9.99,0,0.27,N,5,YOUNG,lowmiddle,large
35,56472,RENT,5,HOMEIMPROVEMENT,D,11300,14.42,0,0.2,N,7,YOUNG,middle,large
28,78996,MORTGAGE,10,HOMEIMPROVEMENT,C,12000,13.16,0,0.15,Y,5,YOUNG,highmiddle,large
33,43200,RENT,6,DEBTCONSOLIDATION,A,-9601,7.88,0,0.26,N,7,YOUNG,lowmiddle,large
31,35000,RENT,1,VENTURE,A,11400,6.91,1,0.33,N,8,YOUNG,lowmiddle,large
31,79000,MORTGAGE,14,DEBTCONSOLIDATION,C,20000,13.49,0,0.25,N,6,YOUNG,highmiddle,very large
30,79000,MORTGAGE,11,DEBTCONSOLIDATION,C,20000,13.72,0,0.25,N,10,YOUNG,highmiddle,very large
27,52500,RENT,7,PERSONAL,A,31778,7.51,0,0.22,N,7,YOUNG,middle,large
27,79000,MORTGAGE,4,PERSONAL,A,-11914,6.76,0,0.11,N,10,YOUNG,highmiddle,medium
30,79000,MORTGAGE,14,PERSONAL,A,7500,7.14,0,0.09,N,8,YOUNG,highmiddle,medium
27,79000,MORTGAGE,11,HOMEIMPROVEMENT,D,32738,14.59,0,0.04,Y,10,YOUNG,highmiddle,small
32,30000,RENT,1,MEDICAL,B,32233,9.99,1,0.38,N,6,YOUNG,lowmiddle,large
27,73000,MORTGAGE,0,HOMEIMPROVEMENT,B,10500,11.83,1,0.14,N,6,YOUNG,middle,large
28,79000,MORTGAGE,4,VENTURE,D,30379,16.0,0,0.03,Y,10,YOUNG,highmiddle,small
34,79000,MORTGAGE,1,PERSONAL,A,4800,9.32,0,0.06,N,6,YOUNG,highmiddle,small
30,79000,MORTGAGE,3,HOMEIMPROVEMENT,A,6000,9.63,0,0.08,N,8,YOUNG,highmiddle,medium
31,79000,MORTGAGE,1,DEBTCONSOLIDATION,A,5000,8.0,0,0.06,N,9,YOUNG,highmiddle,small
29,40000,RENT,7,PERSONAL,A,11450,8.49,0,0.29,N,5,YOUNG,lowmiddle,large
30,65000,RENT,14,PERSONAL,C,11475,13.72,0,0.18,N,6,YOUNG,middle,large
28,22188,RENT,9,EDUCATION,A,11500,8.49,1,0.52,N,5,YOUNG,low,large
31,79100,MORTGAGE,4,MEDICAL,A,28921,6.99,0,0.24,N,7,YOUNG,highmiddle,very large
33,79112,MORTGAGE,17,VENTURE,B,31505,10.36,0,0.05,N,6,YOUNG,highmiddle,small
28,25200,RENT,5,PERSONAL,D,11500,14.46,1,0.46,Y,6,YOUNG,lowmiddle,large
27,79200,OWN,1,HOMEIMPROVEMENT,E,15000,17.14,0,0.19,N,8,YOUNG,highmiddle,large
27,30000,RENT,2,VENTURE,B,11500,10.36,1,0.38,N,6,YOUNG,lowmiddle,large
30,79416,MORTGAGE,12,MEDICAL,C,6000,13.49,0,0.08,Y,8,YOUNG,highmiddle,medium
27,30000,RENT,6,VENTURE,B,-12632,10.36,1,0.38,N,7,YOUNG,lowmiddle,large
33,79440,MORTGAGE,12,MEDICAL,C,5525,13.85,0,0.07,Y,9,YOUNG,highmiddle,medium
30,32000,RENT,15,VENTURE,C,31566,15.23,1,0.36,N,6,YOUNG,lowmiddle,large
29,32000,RENT,3,MEDICAL,C,11500,14.22,1,0.36,N,7,YOUNG,lowmiddle,large
35,79500,MORTGAGE,5,PERSONAL,D,-13775,14.61,0,0.12,Y,5,YOUNG,highmiddle,medium
28,79536,MORTGAGE,12,PERSONAL,A,31459,7.9,0,0.21,N,8,YOUNG,highmiddle,very large
27,34928,RENT,1,HOMEIMPROVEMENT,E,11500,16.0,1,0.33,N,5,YOUNG,lowmiddle,large
30,36000,RENT,5,EDUCATION,C,11500,15.27,1,0.32,Y,8,YOUNG,lowmiddle,large
32,40000,OWN,2,VENTURE,C,7000,12.68,0,0.17,Y,10,YOUNG,lowmiddle,medium
28,30000,RENT,0,MEDICAL,D,11500,14.46,1,0.38,Y,5,YOUNG,lowmiddle,large
35,79750,MORTGAGE,5,DEBTCONSOLIDATION,B,35000,11.99,0,0.44,N,5,YOUNG,highmiddle,very large
27,38500,RENT,0,DEBTCONSOLIDATION,B,11500,12.42,0,0.3,N,9,YOUNG,lowmiddle,large
31,79800,MORTGAGE,3,PERSONAL,A,5000,6.91,0,0.06,N,9,YOUNG,highmiddle,small
29,79800,MORTGAGE,2,DEBTCONSOLIDATION,A,6000,7.14,0,0.08,N,8,YOUNG,highmiddle,medium
32,79872,MORTGAGE,4,DEBTCONSOLIDATION,C,29455,12.68,0,0.15,N,10,YOUNG,highmiddle,large
29,79894,MORTGAGE,7,VENTURE,D,20000,14.96,0,0.25,Y,10,YOUNG,highmiddle,very large
33,79985,MORTGAGE,6,EDUCATION,F,8000,21.36,0,0.1,N,5,YOUNG,highmiddle,medium
28,40000,OWN,2,VENTURE,B,5000,10.0,0,0.13,N,5,YOUNG,lowmiddle,small
35,48000,RENT,3,MEDICAL,B,11500,11.11,0,0.24,N,9,YOUNG,lowmiddle,large
35,50000,RENT,4,PERSONAL,B,-12737,12.42,0,0.23,N,8,YOUNG,lowmiddle,large
35,40000,OWN,0,PERSONAL,A,5000,6.92,0,0.13,N,5,YOUNG,lowmiddle,small
28,80000,MORTGAGE,5,HOMEIMPROVEMENT,B,9000,12.69,0,0.11,N,6,YOUNG,highmiddle,medium
29,74000,RENT,13,HOMEIMPROVEMENT,B,30666,11.71,0,0.16,N,10,YOUNG,middle,large
32,74500,RENT,1,VENTURE,A,11500,7.05,0,0.15,N,8,YOUNG,middle,large
33,92259,RENT,2,EDUCATION,B,11500,10.0,0,0.12,N,7,YOUNG,highmiddle,large
35,110000,RENT,2,VENTURE,B,11500,11.49,0,0.1,N,10,YOUNG,high,large
32,65000,RENT,2,HOMEIMPROVEMENT,C,11600,13.49,0,0.18,Y,8,YOUNG,middle,large
34,74000,MORTGAGE,13,VENTURE,C,10000,15.96,1,0.14,Y,10,YOUNG,middle,medium
27,80000,MORTGAGE,11,PERSONAL,A,-9421,6.03,0,0.11,N,6,YOUNG,highmiddle,medium
32,25000,RENT,4,MEDICAL,C,11700,12.68,1,0.47,Y,10,YOUNG,low,large
31,35000,RENT,6,MEDICAL,C,11700,13.06,1,0.33,N,9,YOUNG,lowmiddle,large
27,44004,RENT,1,EDUCATION,D,11750,15.31,1,0.27,Y,8,YOUNG,lowmiddle,large
29,80000,MORTGAGE,13,EDUCATION,A,-12171,7.9,0,0.13,N,9,YOUNG,highmiddle,medium
28,80000,MORTGAGE,12,DEBTCONSOLIDATION,A,12000,6.03,0,0.15,N,6,YOUNG,highmiddle,large
27,98000,RENT,3,EDUCATION,C,11750,13.47,0,0.12,Y,6,YOUNG,highmiddle,large
28,80000,OWN,12,EDUCATION,A,8400,7.9,0,0.1,N,5,YOUNG,highmiddle,medium
30,80000,MORTGAGE,2,EDUCATION,A,3000,6.62,0,0.04,N,9,YOUNG,highmiddle,small
27,80000,MORTGAGE,11,EDUCATION,B,7500,11.71,0,0.09,N,10,YOUNG,highmiddle,medium
27,80000,MORTGAGE,4,PERSONAL,A,6000,6.03,0,0.07,N,10,YOUNG,highmiddle,medium
33,30000,RENT,3,DEBTCONSOLIDATION,B,11975,9.99,1,0.4,N,8,YOUNG,lowmiddle,large
27,42000,RENT,1,MEDICAL,B,34190,12.53,0,0.29,N,6,YOUNG,lowmiddle,large
31,80000,MORTGAGE,13,EDUCATION,A,20000,8.9,0,0.25,N,10,YOUNG,highmiddle,very large
33,58344,RENT,5,VENTURE,D,29543,16.29,0,0.21,Y,9,YOUNG,middle,large
27,80000,MORTGAGE,7,DEBTCONSOLIDATION,B,7400,12.69,0,0.09,N,7,YOUNG,highmiddle,medium
32,80000,MORTGAGE,15,VENTURE,A,12000,5.99,0,0.15,N,8,YOUNG,highmiddle,large
30,22452,RENT,2,VENTURE,A,12000,7.29,1,0.53,N,5,YOUNG,low,large
29,80000,MORTGAGE,14,HOMEIMPROVEMENT,A,25000,7.49,0,0.31,N,7,YOUNG,highmiddle,very large
34,80000,MORTGAGE,4,HOMEIMPROVEMENT,B,11000,10.99,0,0.14,N,6,YOUNG,highmiddle,large
27,80000,MORTGAGE,2,EDUCATION,A,12000,6.99,0,0.15,N,6,YOUNG,highmiddle,large
28,25000,RENT,1,MEDICAL,B,12000,9.83,1,0.48,N,9,YOUNG,low,large
34,25200,RENT,6,PERSONAL,C,12000,13.48,1,0.48,N,10,YOUNG,lowmiddle,large
29,80000,MORTGAGE,5,MEDICAL,B,22000,10.59,0,0.28,N,10,YOUNG,highmiddle,very large
34,80000,MORTGAGE,3,VENTURE,A,3600,5.99,0,0.04,N,9,YOUNG,highmiddle,small
32,80000,MORTGAGE,14,DEBTCONSOLIDATION,A,15350,8.49,0,0.19,N,7,YOUNG,highmiddle,very large
27,26237,RENT,0,VENTURE,C,12000,13.22,1,0.46,N,5,YOUNG,lowmiddle,large
32,26400,RENT,12,VENTURE,A,12000,6.17,1,0.45,N,9,YOUNG,lowmiddle,large
29,27000,RENT,1,DEBTCONSOLIDATION,D,-13084,13.24,1,0.44,Y,6,YOUNG,lowmiddle,large
27,28000,RENT,8,MEDICAL,A,12000,7.51,1,0.43,N,9,YOUNG,lowmiddle,large
30,28000,RENT,5,PERSONAL,C,12000,14.22,1,0.43,N,8,YOUNG,lowmiddle,large
28,28080,RENT,0,DEBTCONSOLIDATION,A,12000,7.88,1,0.43,N,5,YOUNG,lowmiddle,large
31,80000,MORTGAGE,7,PERSONAL,B,25000,9.99,0,0.31,N,10,YOUNG,highmiddle,very large
27,80000,MORTGAGE,6,MEDICAL,B,23750,10.99,0,0.3,N,9,YOUNG,highmiddle,very large
28,30000,RENT,4,DEBTCONSOLIDATION,A,12000,6.62,1,0.4,N,7,YOUNG,lowmiddle,large
34,30000,RENT,2,HOMEIMPROVEMENT,A,12000,8.9,1,0.4,N,8,YOUNG,lowmiddle,large
29,30000,RENT,0,PERSONAL,B,-12476,10.36,1,0.4,N,7,YOUNG,lowmiddle,large
30,80000,MORTGAGE,7,VENTURE,B,-11982,10.99,0,0.21,N,8,YOUNG,highmiddle,very large
30,30000,RENT,4,DEBTCONSOLIDATION,D,12000,15.21,1,0.4,Y,6,YOUNG,lowmiddle,large
27,30000,RENT,5,EDUCATION,B,12000,11.36,1,0.4,N,9,YOUNG,lowmiddle,large
28,80000,MORTGAGE,11,PERSONAL,A,16000,5.99,0,0.2,N,7,YOUNG,highmiddle,very large
30,80000,MORTGAGE,1,EDUCATION,B,4975,10.59,0,0.06,N,9,YOUNG,highmiddle,small
31,30000,RENT,4,DEBTCONSOLIDATION,B,-14542,10.39,1,0.4,N,9,YOUNG,lowmiddle,large
34,80000,MORTGAGE,5,PERSONAL,A,12000,7.49,0,0.15,N,9,YOUNG,highmiddle,large
34,30412,RENT,4,MEDICAL,B,12000,10.38,1,0.39,N,5,YOUNG,lowmiddle,large
30,31200,RENT,0,PERSONAL,E,12000,16.45,1,0.38,Y,7,YOUNG,lowmiddle,large
35,80000,OWN,5,PERSONAL,D,15000,15.99,0,0.19,Y,9,YOUNG,highmiddle,large
30,80000,MORTGAGE,2,VENTURE,C,6000,14.17,0,0.07,Y,6,YOUNG,highmiddle,medium
31,74000,MORTGAGE,13,VENTURE,C,1500,12.68,1,0.02,N,10,YOUNG,middle,small
31,80000,MORTGAGE,4,HOMEIMPROVEMENT,C,-9673,13.8,0,0.2,N,9,YOUNG,highmiddle,very large
31,80000,MORTGAGE,6,EDUCATION,A,12750,7.29,0,0.16,N,10,YOUNG,highmiddle,large
27,80000,MORTGAGE,0,PERSONAL,B,33084,9.63,0,0.1,N,6,YOUNG,highmiddle,medium
28,32000,RENT,12,DEBTCONSOLIDATION,A,-13333,7.88,1,0.38,N,9,YOUNG,lowmiddle,large
28,32400,RENT,3,DEBTCONSOLIDATION,C,29657,14.26,1,0.37,N,10,YOUNG,lowmiddle,large
29,32800,RENT,13,MEDICAL,E,12000,16.45,1,0.37,N,9,YOUNG,lowmiddle,large
32,33000,RENT,1,EDUCATION,A,28937,6.54,1,0.36,N,8,YOUNG,lowmiddle,large
28,80000,MORTGAGE,5,HOMEIMPROVEMENT,C,15000,14.17,0,0.19,N,8,YOUNG,highmiddle,large
28,80000,MORTGAGE,0,HOMEIMPROVEMENT,B,6500,11.11,0,0.08,N,7,YOUNG,highmiddle,medium
27,80000,MORTGAGE,3,DEBTCONSOLIDATION,B,3000,11.11,0,0.04,N,7,YOUNG,highmiddle,small
27,33000,RENT,3,MEDICAL,B,12000,10.75,1,0.36,N,5,YOUNG,lowmiddle,large
28,33280,RENT,6,PERSONAL,A,12000,7.66,1,0.36,N,9,YOUNG,lowmiddle,large
27,80000,MORTGAGE,0,DEBTCONSOLIDATION,C,10000,12.68,0,0.13,N,5,YOUNG,highmiddle,medium
33,80000,MORTGAGE,9,VENTURE,B,6000,11.11,0,0.07,N,7,YOUNG,highmiddle,medium
27,80000,MORTGAGE,11,PERSONAL,A,16000,6.91,0,0.2,N,5,YOUNG,highmiddle,very large
33,80000,MORTGAGE,5,HOMEIMPROVEMENT,D,24000,14.46,0,0.3,N,6,YOUNG,highmiddle,very large
31,80000,MORTGAGE,4,HOMEIMPROVEMENT,B,12400,9.99,0,0.15,N,6,YOUNG,highmiddle,large
30,80000,MORTGAGE,4,DEBTCONSOLIDATION,A,-11648,6.17,0,0.13,N,5,YOUNG,highmiddle,large
28,80000,OWN,1,MEDICAL,A,3000,6.54,0,0.04,N,9,YOUNG,highmiddle,small
31,34000,RENT,0,MEDICAL,C,-15530,13.16,1,0.35,Y,9,YOUNG,lowmiddle,large
27,80000,MORTGAGE,4,MEDICAL,A,-12066,6.54,0,0.19,N,8,YOUNG,highmiddle,large
31,80000,OWN,13,MEDICAL,A,12000,5.79,0,0.15,N,10,YOUNG,highmiddle,large
27,40000,OWN,11,EDUCATION,A,6400,9.32,0,0.16,N,6,YOUNG,lowmiddle,medium
29,34999,RENT,2,MEDICAL,B,12000,11.58,1,0.34,N,10,YOUNG,lowmiddle,large
29,80000,MORTGAGE,14,HOMEIMPROVEMENT,D,32514,15.21,0,0.06,N,6,YOUNG,highmiddle,small
27,35000,RENT,8,PERSONAL,B,12000,9.91,1,0.34,N,8,YOUNG,lowmiddle,large
29,80000,MORTGAGE,2,HOMEIMPROVEMENT,A,4500,6.76,0,0.06,N,10,YOUNG,highmiddle,small
27,35000,RENT,0,EDUCATION,A,12000,7.29,1,0.34,N,6,YOUNG,lowmiddle,large
28,80000,MORTGAGE,8,EDUCATION,A,-10272,7.51,0,0.12,N,6,YOUNG,highmiddle,medium
29,74000,MORTGAGE,3,EDUCATION,D,3000,16.32,1,0.04,N,6,YOUNG,middle,small
35,36000,RENT,9,MEDICAL,D,-11838,16.29,1,0.33,N,9,YOUNG,lowmiddle,large
29,36000,RENT,13,MEDICAL,A,12000,7.49,1,0.33,N,10,YOUNG,lowmiddle,large
29,36000,RENT,6,VENTURE,A,12000,7.49,1,0.33,N,7,YOUNG,lowmiddle,large
27,80000,MORTGAGE,3,HOMEIMPROVEMENT,B,32050,10.75,0,0.18,N,6,YOUNG,highmiddle,large
28,36000,RENT,2,VENTURE,A,12000,5.42,1,0.33,N,10,YOUNG,lowmiddle,large
27,80000,MORTGAGE,4,DEBTCONSOLIDATION,B,33157,11.12,0,0.3,N,10,YOUNG,highmiddle,very large
33,36000,RENT,9,PERSONAL,A,12000,7.29,1,0.33,N,6,YOUNG,lowmiddle,large
32,80000,MORTGAGE,6,EDUCATION,A,-11834,7.88,0,0.16,N,10,YOUNG,highmiddle,large
29,36000,RENT,1,DEBTCONSOLIDATION,B,12000,12.21,1,0.33,N,9,YOUNG,lowmiddle,large
30,36400,RENT,2,MEDICAL,B,12000,10.65,1,0.33,N,9,YOUNG,lowmiddle,large
28,80000,MORTGAGE,13,PERSONAL,B,21000,11.36,0,0.26,N,7,YOUNG,highmiddle,very large
32,37076,RENT,3,PERSONAL,B,12000,12.42,1,0.32,N,7,YOUNG,lowmiddle,large
27,80000,MORTGAGE,1,DEBTCONSOLIDATION,B,20000,11.36,0,0.25,N,5,YOUNG,highmiddle,very large
33,80000,MORTGAGE,1,HOMEIMPROVEMENT,A,-10629,7.88,0,0.07,N,10,YOUNG,highmiddle,medium
29,37920,RENT,2,PERSONAL,C,12000,13.48,1,0.32,Y,10,YOUNG,lowmiddle,large
34,80000,MORTGAGE,7,EDUCATION,B,19000,10.62,0,0.24,N,10,YOUNG,highmiddle,very large
27,38000,RENT,0,MEDICAL,A,29745,6.62,1,0.32,N,10,YOUNG,lowmiddle,large
32,80000,OWN,2,VENTURE,B,10000,11.14,0,0.13,N,9,YOUNG,highmiddle,medium
32,38000,RENT,2,EDUCATION,B,-10728,12.42,1,0.32,N,6,YOUNG,lowmiddle,large
27,80000,OWN,11,EDUCATION,B,5000,11.14,0,0.06,N,7,YOUNG,highmiddle,small
31,80000,MORTGAGE,5,VENTURE,A,6000,7.4,0,0.07,N,9,YOUNG,highmiddle,medium
33,80000,MORTGAGE,4,MEDICAL,B,12000,11.14,0,0.15,N,6,YOUNG,highmiddle,large
29,80000,OWN,0,VENTURE,C,24000,12.87,0,0.3,N,9,YOUNG,highmiddle,very large
29,80000,MORTGAGE,2,PERSONAL,A,5000,7.74,0,0.06,N,9,YOUNG,highmiddle,small
28,80000,MORTGAGE,1,PERSONAL,A,-12731,7.05,0,0.04,N,9,YOUNG,highmiddle,small
27,39996,OWN,1,VENTURE,B,29273,12.53,0,0.2,N,6,YOUNG,lowmiddle,medium
34,62900,MORTGAGE,11,MEDICAL,A,18000,8.94,1,0.24,N,5,YOUNG,middle,very large
28,38500,RENT,2,PERSONAL,B,-10901,10.75,1,0.31,N,5,YOUNG,lowmiddle,large
28,80000,MORTGAGE,12,DEBTCONSOLIDATION,B,-11005,12.18,0,0.15,N,5,YOUNG,highmiddle,large
28,38643,RENT,7,PERSONAL,B,-11093,11.58,1,0.31,N,8,YOUNG,lowmiddle,large
31,80000,MORTGAGE,6,EDUCATION,B,7500,12.18,0,0.09,N,7,YOUNG,highmiddle,medium
30,80000,MORTGAGE,14,VENTURE,C,8000,13.92,0,0.1,N,8,YOUNG,highmiddle,medium
29,80000,MORTGAGE,13,HOMEIMPROVEMENT,C,-10861,12.84,0,0.2,Y,7,YOUNG,highmiddle,very large
27,80000,OWN,2,PERSONAL,B,31806,12.21,0,0.11,N,8,YOUNG,highmiddle,medium
28,39000,RENT,0,DEBTCONSOLIDATION,C,30957,12.53,1,0.31,Y,9,YOUNG,lowmiddle,large
31,80000,MORTGAGE,0,MEDICAL,B,15000,10.95,0,0.19,N,8,YOUNG,highmiddle,large
28,80000,MORTGAGE,8,EDUCATION,C,13000,13.47,0,0.16,N,5,YOUNG,highmiddle,large
30,80000,OWN,0,PERSONAL,D,8000,15.05,0,0.1,N,5,YOUNG,highmiddle,medium
27,62900,MORTGAGE,1,MEDICAL,B,30604,11.46,1,0.11,N,8,YOUNG,middle,medium
28,74000,MORTGAGE,6,VENTURE,E,-15253,15.38,1,0.09,N,9,YOUNG,middle,medium
