person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
23,78000,RENT,2,VENTURE,D,25000,16.32,1,0.32,Y,3,SMALLYOUNG,highmiddle,very large
25,66300,RENT,3,MEDICAL,E,25000,17.93,1,0.32,Y,4,SMALLYOUNG,middle,very large
23,90000,RENT,0,DEBTCONSOLIDATION,B,25000,11.36,0,0.8010151029500248,N,3,SMALLYOUNG,highmiddle,very large
24,79000,RENT,9,DEBTCONSOLIDATION,D,25000,14.96,1,0.05474063711179887,Y,4,SMALLYOUNG,highmiddle,very large
24,91800,RENT,4,PERSONAL,C,25000,13.43,0,0.3904854984538036,Y,3,SMALLYOUNG,highmiddle,very large
25,92000,RENT,6,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,SMALLYOUNG,highmiddle,very large
24,92000,RENT,1,VENTURE,C,25000,12.73,0,0.6572317620175059,Y,4,SMALLYOUNG,highmiddle,very large
23,93600,RENT,3,VENTURE,D,25000,15.21,0,0.6828530277070377,N,4,SMALLYOUNG,highmiddle,very large
23,15000,MORTGAGE,1,MEDICAL,C,1750,12.68,0,0.12,Y,3,SMALLYOUNG,low,small
23,70550,RENT,3,MEDICAL,F,25000,19.04,1,0.3,Y,4,SMALLYOUNG,middle,very large
25,83800,RENT,2,DEBTCONSOLIDATION,D,25000,15.95,1,0.1267994267320175,Y,3,SMALLYOUNG,highmiddle,very large
26,175000,MORTGAGE,3,VENTURE,A,2600,8.9,0,0.01,N,4,SMALLYOUNG,high,small
25,175000,MORTGAGE,10,HOMEIMPROVEMENT,A,8000,7.9,0,0.24475736749615606,N,2,SMALLYOUNG,high,medium
23,175000,MORTGAGE,8,PERSONAL,B,21000,11.99,0,0.6570963948135887,N,3,SMALLYOUNG,high,very large
23,15000,OWN,4,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,SMALLYOUNG,low,small
23,15000,OWN,4,VENTURE,B,4600,10.99,1,0.7090914469502488,N,2,SMALLYOUNG,low,small
22,88000,RENT,6,DEBTCONSOLIDATION,D,25000,15.58,1,0.7364511719126963,Y,2,SMALLYOUNG,highmiddle,very large
25,74800,RENT,2,MEDICAL,B,25000,10.99,1,0.28,N,2,SMALLYOUNG,middle,very large
25,88000,RENT,0,VENTURE,D,25000,14.96,1,0.1302863449135088,N,4,SMALLYOUNG,highmiddle,very large
25,15000,OWN,2,HOMEIMPROVEMENT,D,1750,15.31,0,0.4355374335521939,Y,4,SMALLYOUNG,low,small
26,88000,RENT,2,VENTURE,D,25000,15.65,1,0.32656610533493996,N,3,SMALLYOUNG,highmiddle,very large
25,100000,RENT,1,VENTURE,B,25000,9.33,0,0.25,N,4,SMALLYOUNG,highmiddle,very large
23,15000,MORTGAGE,0,PERSONAL,C,3600,13.47,1,0.0322861392680999,N,4,SMALLYOUNG,low,small
24,102400,RENT,8,PERSONAL,B,25000,10.36,0,0.24,N,3,SMALLYOUNG,high,very large
24,92000,RENT,1,HOMEIMPROVEMENT,E,25000,16.77,1,0.0942049001741482,Y,4,SMALLYOUNG,highmiddle,very large
23,93000,RENT,0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,SMALLYOUNG,highmiddle,very large
22,175000,RENT,6,VENTURE,C,3500,11.91,0,0.02,Y,2,SMALLYOUNG,high,small
23,175000,MORTGAGE,3,EDUCATION,A,7200,8.38,0,0.04,N,3,SMALLYOUNG,high,medium
25,174708,RENT,9,VENTURE,B,9000,10.59,0,0.3101938666139769,N,3,SMALLYOUNG,high,medium
25,174000,MORTGAGE,2,DEBTCONSOLIDATION,C,8800,14.27,0,0.07734876418186838,N,3,SMALLYOUNG,high,medium
26,174000,RENT,8,DEBTCONSOLIDATION,B,12000,12.53,0,0.09257332181070943,N,4,SMALLYOUNG,high,large
25,162000,MORTGAGE,5,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,SMALLYOUNG,high,very large
26,173467,MORTGAGE,10,VENTURE,B,10000,11.71,0,0.06,N,4,SMALLYOUNG,high,medium
21,15000,OWN,0,HOMEIMPROVEMENT,C,3175,11.54,1,0.2028740073490906,Y,3,SMALLYOUNG,low,small
25,96000,RENT,2,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,SMALLYOUNG,highmiddle,very large
21,15120,MORTGAGE,0,EDUCATION,B,1500,10.59,0,0.7242942730613243,N,2,SMALLYOUNG,low,small
24,97908,RENT,8,HOMEIMPROVEMENT,D,25000,12.61,1,0.46926382669450833,Y,2,SMALLYOUNG,highmiddle,very large
23,15204,MORTGAGE,7,PERSONAL,A,2800,8.49,1,0.612232087364913,N,3,SMALLYOUNG,low,small
25,159600,RENT,0,PERSONAL,D,30000,17.27,1,0.19,Y,4,SMALLYOUNG,high,very large
24,171500,RENT,6,DEBTCONSOLIDATION,A,18000,8.9,0,0.0016305164545512,N,4,SMALLYOUNG,high,very large
25,170004,MORTGAGE,3,MEDICAL,B,10000,11.11,0,0.06,N,4,SMALLYOUNG,high,medium
24,158004,RENT,0,HOMEIMPROVEMENT,D,25000,14.59,1,0.536629956310307,Y,2,SMALLYOUNG,high,very large
26,170000,RENT,0,VENTURE,B,13000,12.42,0,0.013113855240311386,N,3,SMALLYOUNG,high,large
24,110000,RENT,7,HOMEIMPROVEMENT,D,25000,15.7,0,0.6202506180605653,Y,2,SMALLYOUNG,high,very large
22,15360,OWN,7,HOMEIMPROVEMENT,B,2500,12.53,1,0.801359852726494,N,3,SMALLYOUNG,low,small
25,134300,RENT,3,MEDICAL,D,5000,16.49,1,0.03,N,2,SMALLYOUNG,high,small
25,170000,MORTGAGE,2,EDUCATION,A,20000,7.49,0,0.12,N,2,SMALLYOUNG,high,very large
22,100580,RENT,6,DEBTCONSOLIDATION,D,25000,14.96,1,0.04675111208217344,Y,2,SMALLYOUNG,high,very large
25,113000,RENT,7,MEDICAL,C,25000,12.73,0,0.22,Y,4,SMALLYOUNG,high,very large
24,120000,RENT,8,EDUCATION,B,25000,10.65,0,0.6910330217294819,N,4,SMALLYOUNG,high,very large
25,120000,RENT,6,MEDICAL,B,25000,10.74,0,0.21,N,2,SMALLYOUNG,high,very large
23,120000,RENT,7,EDUCATION,B,25000,9.99,0,0.21,N,2,SMALLYOUNG,high,very large
24,91800,RENT,5,MEDICAL,D,25000,15.33,1,0.23,Y,2,SMALLYOUNG,highmiddle,very large
21,15600,OWN,5,VENTURE,A,1000,7.29,0,0.06,N,4,SMALLYOUNG,low,small
26,108000,RENT,2,PERSONAL,D,25000,15.05,1,0.6675456670040392,N,3,SMALLYOUNG,high,very large
26,129996,RENT,6,PERSONAL,B,25000,10.75,0,0.5058342612088504,N,3,SMALLYOUNG,high,very large
23,130000,RENT,4,EDUCATION,D,25000,16.02,0,0.7896919969118377,Y,2,SMALLYOUNG,high,very large
23,130000,RENT,7,VENTURE,B,25000,11.49,0,0.19,N,4,SMALLYOUNG,high,very large
25,170000,OWN,4,EDUCATION,B,20000,12.53,0,0.609665607584837,N,4,SMALLYOUNG,high,very large
26,170000,MORTGAGE,0,VENTURE,C,12000,13.57,0,0.3037734233433046,Y,2,SMALLYOUNG,high,large
22,169000,RENT,1,PERSONAL,B,14000,11.14,0,0.08,N,3,SMALLYOUNG,high,large
26,168750,RENT,10,MEDICAL,C,24250,12.87,0,0.2796002227548533,Y,3,SMALLYOUNG,high,very large
23,168600,RENT,3,EDUCATION,B,20000,11.58,0,0.1313106964686092,N,3,SMALLYOUNG,high,very large
24,168288,RENT,5,HOMEIMPROVEMENT,B,1800,11.12,0,0.5690311140755678,N,3,SMALLYOUNG,high,small
25,168000,MORTGAGE,2,PERSONAL,B,35000,10.65,0,0.3649731585965046,N,2,SMALLYOUNG,high,very large
24,133300,RENT,6,DEBTCONSOLIDATION,B,25000,10.37,0,0.6406564777519959,N,2,SMALLYOUNG,high,very large
24,15600,OWN,5,HOMEIMPROVEMENT,A,3300,6.39,1,0.7707711221482466,N,4,SMALLYOUNG,low,small
24,134000,RENT,8,PERSONAL,D,25000,16.07,0,0.0232739926604031,Y,3,SMALLYOUNG,high,very large
25,134000,RENT,7,MEDICAL,B,25000,10.62,0,0.19,N,2,SMALLYOUNG,high,very large
25,15600,OWN,0,VENTURE,F,3200,18.09,1,0.21,N,2,SMALLYOUNG,low,small
25,135000,RENT,5,EDUCATION,B,25000,11.36,0,0.19,N,4,SMALLYOUNG,high,very large
26,135660,RENT,10,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,SMALLYOUNG,high,very large
25,145000,RENT,0,EDUCATION,B,25000,9.99,0,0.17,N,4,SMALLYOUNG,high,very large
23,150000,RENT,4,EDUCATION,B,25000,10.36,0,0.17,N,3,SMALLYOUNG,high,very large
23,165000,MORTGAGE,3,EDUCATION,A,9600,5.99,0,0.1505305526849281,N,3,SMALLYOUNG,high,medium
22,153000,MORTGAGE,5,DEBTCONSOLIDATION,D,24000,15.62,1,0.6337820724288568,Y,2,SMALLYOUNG,high,very large
24,165000,MORTGAGE,5,PERSONAL,B,20000,10.37,0,0.12,N,4,SMALLYOUNG,high,very large
25,165000,MORTGAGE,0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,SMALLYOUNG,high,very large
21,165000,MORTGAGE,5,EDUCATION,A,20000,6.91,0,0.659240347150516,N,4,SMALLYOUNG,high,very large
23,16000,OWN,7,MEDICAL,A,6000,7.9,1,0.38,N,2,SMALLYOUNG,low,medium
23,16000,MORTGAGE,3,DEBTCONSOLIDATION,C,2275,13.06,0,0.7155343543286433,Y,4,SMALLYOUNG,low,small
23,16000,OWN,7,PERSONAL,A,2000,6.39,0,0.19126997159001863,N,3,SMALLYOUNG,low,small
23,148000,RENT,1,DEBTCONSOLIDATION,E,25000,14.93,1,0.2589346943991653,N,3,SMALLYOUNG,high,very large
23,16000,MORTGAGE,1,MEDICAL,C,5600,12.84,1,0.35,N,4,SMALLYOUNG,low,medium
24,16020,OWN,3,VENTURE,E,3625,17.14,1,0.027762272119130686,Y,2,SMALLYOUNG,low,small
22,16094,MORTGAGE,2,VENTURE,A,5500,7.14,1,0.34,N,3,SMALLYOUNG,low,medium
25,175000,RENT,2,PERSONAL,A,25000,8.9,0,0.14,N,2,SMALLYOUNG,high,very large
22,16200,OWN,6,PERSONAL,B,2000,12.42,0,0.7169388632858272,N,3,SMALLYOUNG,low,small
24,185000,RENT,7,HOMEIMPROVEMENT,C,25000,12.68,0,0.6034044435139319,Y,2,SMALLYOUNG,high,very large
25,162000,RENT,9,PERSONAL,C,25000,11.03,0,0.3466871158174071,N,2,SMALLYOUNG,high,very large
26,161000,RENT,10,VENTURE,A,30000,7.9,0,0.19,N,4,SMALLYOUNG,high,very large
22,160000,MORTGAGE,0,MEDICAL,B,35000,10.65,0,0.22,N,4,SMALLYOUNG,high,very large
25,225000,RENT,5,VENTURE,B,25000,11.86,0,0.11,N,4,SMALLYOUNG,high,very large
25,16400,OWN,1,PERSONAL,A,5000,8.94,1,0.3,N,4,SMALLYOUNG,low,small
23,16500,OWN,6,VENTURE,B,4375,9.63,1,0.335040147724976,N,4,SMALLYOUNG,low,small
25,49500,RENT,6,PERSONAL,C,24750,14.22,1,0.5,N,3,SMALLYOUNG,lowmiddle,very large
23,60000,RENT,4,DEBTCONSOLIDATION,B,24750,9.33,1,0.6724757930307462,N,3,SMALLYOUNG,middle,very large
24,84200,RENT,8,MEDICAL,C,24500,13.85,0,0.5529923313485956,N,4,SMALLYOUNG,highmiddle,very large
22,16800,MORTGAGE,5,EDUCATION,B,2000,10.65,0,0.12,N,2,SMALLYOUNG,low,small
24,92000,RENT,8,MEDICAL,B,24500,11.46,0,0.27,N,4,SMALLYOUNG,highmiddle,very large
23,160000,MORTGAGE,5,PERSONAL,A,35000,7.66,0,0.440872041871302,N,2,SMALLYOUNG,high,very large
24,160000,MORTGAGE,9,VENTURE,E,12000,16.77,0,0.45734574262435423,N,4,SMALLYOUNG,high,large
25,160000,MORTGAGE,1,PERSONAL,B,12000,9.63,0,0.07,N,4,SMALLYOUNG,high,large
26,160000,RENT,6,PERSONAL,C,25000,12.23,0,0.6181332649887902,Y,4,SMALLYOUNG,high,very large
25,125800,MORTGAGE,0,MEDICAL,D,10000,14.09,1,0.1554559160301903,N,4,SMALLYOUNG,high,medium
25,54000,RENT,2,PERSONAL,C,24250,13.98,1,0.2175133278158192,N,4,SMALLYOUNG,middle,very large
23,62500,RENT,1,EDUCATION,B,24250,10.62,1,0.5417075788465688,N,4,SMALLYOUNG,middle,very large
25,68400,RENT,9,PERSONAL,E,24250,17.56,1,0.35,N,4,SMALLYOUNG,middle,very large
26,56045,RENT,1,MEDICAL,D,24250,14.96,1,0.37,N,2,SMALLYOUNG,middle,very large
22,74000,RENT,7,DEBTCONSOLIDATION,D,24250,15.65,1,0.2426354398646195,Y,2,SMALLYOUNG,middle,very large
24,65453,RENT,9,MEDICAL,D,24250,15.7,1,0.31,N,2,SMALLYOUNG,middle,very large
24,89908,RENT,1,VENTURE,B,24250,12.53,0,0.27,N,3,SMALLYOUNG,highmiddle,very large
26,78000,RENT,0,HOMEIMPROVEMENT,E,24250,17.56,1,0.3937447030965734,Y,3,SMALLYOUNG,highmiddle,very large
23,100000,RENT,0,PERSONAL,C,24250,12.87,0,0.24,Y,2,SMALLYOUNG,highmiddle,very large
23,103000,RENT,6,PERSONAL,D,24250,15.7,0,0.24,N,2,SMALLYOUNG,high,very large
25,160000,OWN,5,VENTURE,B,15000,11.14,0,0.09,N,4,SMALLYOUNG,high,large
24,160000,MORTGAGE,3,VENTURE,D,20000,16.0,0,0.7897748941502303,N,3,SMALLYOUNG,high,very large
23,160000,MORTGAGE,2,EDUCATION,D,25000,15.65,0,0.16,Y,2,SMALLYOUNG,high,very large
21,160000,MORTGAGE,3,VENTURE,D,15250,15.31,0,0.1,Y,4,SMALLYOUNG,high,very large
25,160000,MORTGAGE,3,VENTURE,C,20000,13.47,0,0.3730675070370958,Y,2,SMALLYOUNG,high,very large
22,16800,MORTGAGE,0,HOMEIMPROVEMENT,C,4750,13.85,1,0.5632530115696247,Y,2,SMALLYOUNG,low,small
21,16800,MORTGAGE,0,VENTURE,B,6000,10.39,1,0.36,N,4,SMALLYOUNG,low,medium
25,115200,RENT,0,HOMEIMPROVEMENT,B,24250,11.36,0,0.21,N,2,SMALLYOUNG,high,very large
23,144000,RENT,0,EDUCATION,B,24250,11.83,0,0.0853313039833567,N,3,SMALLYOUNG,high,very large
23,287000,RENT,3,EDUCATION,B,24250,12.53,0,0.5088856061392295,N,3,SMALLYOUNG,high,very large
22,108000,RENT,1,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,SMALLYOUNG,high,very large
22,43000,RENT,7,DEBTCONSOLIDATION,C,24000,13.85,1,0.6920971268872481,Y,3,SMALLYOUNG,lowmiddle,very large
23,47004,RENT,1,VENTURE,B,24000,11.58,1,0.51,N,4,SMALLYOUNG,lowmiddle,very large
24,48000,RENT,4,VENTURE,D,24000,16.29,1,0.6520721431154071,Y,2,SMALLYOUNG,lowmiddle,very large
21,44964,RENT,2,EDUCATION,D,24000,16.29,1,0.5823661943027963,Y,2,SMALLYOUNG,lowmiddle,very large
24,47000,RENT,3,PERSONAL,F,24000,17.8,1,0.2691372056238529,N,2,SMALLYOUNG,lowmiddle,very large
22,17400,MORTGAGE,6,VENTURE,B,1000,11.36,0,0.012913396950819,N,2,SMALLYOUNG,low,small
22,49000,RENT,2,MEDICAL,E,24000,17.56,1,0.6173378442527075,N,4,SMALLYOUNG,lowmiddle,very large
26,60000,RENT,0,PERSONAL,A,24000,7.9,1,0.4,N,4,SMALLYOUNG,middle,very large
25,60000,RENT,3,PERSONAL,B,24000,10.99,1,0.5004108570682835,N,4,SMALLYOUNG,middle,very large
22,60000,RENT,0,PERSONAL,A,24000,7.29,1,0.6665146190514016,N,3,SMALLYOUNG,middle,very large
21,60000,RENT,5,MEDICAL,B,24000,10.75,1,0.4,N,2,SMALLYOUNG,middle,very large
26,62004,RENT,9,DEBTCONSOLIDATION,A,24000,7.9,1,0.39,N,3,SMALLYOUNG,middle,very large
22,62400,RENT,3,EDUCATION,D,24000,14.84,1,0.4969581152115686,N,2,SMALLYOUNG,middle,very large
23,59000,RENT,5,DEBTCONSOLIDATION,E,24000,19.69,1,0.3619569536727978,Y,2,SMALLYOUNG,middle,very large
24,60000,RENT,0,VENTURE,D,24000,14.96,1,0.2814190384885803,N,4,SMALLYOUNG,middle,very large
25,66143,RENT,9,EDUCATION,A,24000,6.99,1,0.443274536533532,N,3,SMALLYOUNG,middle,very large
22,62250,RENT,3,PERSONAL,E,24000,16.45,1,0.0580074230501211,Y,4,SMALLYOUNG,middle,very large
24,70000,RENT,8,EDUCATION,B,24000,10.99,1,0.34,N,4,SMALLYOUNG,middle,very large
23,74000,RENT,7,DEBTCONSOLIDATION,B,24000,10.99,1,0.32,N,2,SMALLYOUNG,middle,very large
22,18000,OWN,3,PERSONAL,A,3000,7.9,1,0.04605085242224838,N,4,SMALLYOUNG,low,small
22,75000,RENT,6,EDUCATION,B,24000,12.69,1,0.32,N,4,SMALLYOUNG,middle,very large
24,75000,RENT,9,MEDICAL,B,24000,10.37,1,0.32,N,3,SMALLYOUNG,middle,very large
26,69000,RENT,0,DEBTCONSOLIDATION,F,24000,15.83,1,0.0428964546702745,N,3,SMALLYOUNG,middle,very large
23,78000,RENT,4,PERSONAL,C,24000,13.92,1,0.31,N,3,SMALLYOUNG,highmiddle,very large
24,80000,RENT,2,MEDICAL,B,24000,10.25,0,0.46043827008936855,N,2,SMALLYOUNG,highmiddle,very large
22,18000,OWN,1,HOMEIMPROVEMENT,A,3500,7.49,1,0.19,N,4,SMALLYOUNG,low,small
23,18000,OWN,3,EDUCATION,A,4000,5.99,1,0.22,N,2,SMALLYOUNG,low,small
23,74700,RENT,6,PERSONAL,D,24000,12.92,1,0.32,N,2,SMALLYOUNG,middle,very large
26,88596,RENT,3,PERSONAL,B,24000,11.58,0,0.7124655641762563,N,3,SMALLYOUNG,highmiddle,very large
25,95000,RENT,4,EDUCATION,A,24000,8.9,0,0.25,N,2,SMALLYOUNG,highmiddle,very large
22,83000,RENT,6,DEBTCONSOLIDATION,E,24000,19.69,1,0.3448443603619407,N,3,SMALLYOUNG,highmiddle,very large
25,95000,RENT,9,VENTURE,A,24000,6.54,0,0.04614710059545493,N,4,SMALLYOUNG,highmiddle,very large
21,18000,OWN,3,HOMEIMPROVEMENT,D,4900,14.54,1,0.27,Y,4,SMALLYOUNG,low,small
26,100000,RENT,5,PERSONAL,C,24000,12.73,0,0.1471331650549474,N,4,SMALLYOUNG,highmiddle,very large
24,110000,RENT,7,VENTURE,D,24000,15.62,0,0.22,N,4,SMALLYOUNG,high,very large
24,18000,OWN,0,HOMEIMPROVEMENT,A,6250,6.54,1,0.35,N,4,SMALLYOUNG,low,medium
26,103872,RENT,6,DEBTCONSOLIDATION,G,24000,20.03,1,0.23,N,4,SMALLYOUNG,high,very large
22,120000,RENT,4,EDUCATION,B,24000,9.91,0,0.22143963566720976,N,4,SMALLYOUNG,high,very large
24,120000,RENT,1,VENTURE,B,24000,12.69,0,0.5780746806106741,N,4,SMALLYOUNG,high,very large
26,108000,RENT,9,EDUCATION,G,24000,20.16,1,0.22,N,3,SMALLYOUNG,high,very large
24,124080,RENT,4,PERSONAL,D,24000,16.49,0,0.5038571789256064,Y,4,SMALLYOUNG,high,very large
23,18000,MORTGAGE,1,MEDICAL,D,2500,15.95,1,0.4079190140599143,N,2,SMALLYOUNG,low,small
24,130000,RENT,7,DEBTCONSOLIDATION,B,24000,11.49,0,0.2635449881827785,N,3,SMALLYOUNG,high,very large
25,135000,RENT,8,PERSONAL,B,24000,10.99,0,0.18,N,2,SMALLYOUNG,high,very large
24,135000,RENT,4,HOMEIMPROVEMENT,C,24000,13.79,0,0.44531075658822145,N,2,SMALLYOUNG,high,very large
23,114750,RENT,2,MEDICAL,G,24000,20.03,1,0.18,Y,3,SMALLYOUNG,high,very large
23,150000,RENT,0,EDUCATION,A,24000,7.49,0,0.8209848443167845,N,4,SMALLYOUNG,high,very large
23,138000,RENT,7,DEBTCONSOLIDATION,D,24000,16.0,1,0.17,Y,2,SMALLYOUNG,high,very large
24,18000,OWN,6,PERSONAL,A,13000,7.88,1,0.72,N,3,SMALLYOUNG,low,large
21,18000,OWN,0,VENTURE,B,6250,10.62,1,0.6152005458203272,N,4,SMALLYOUNG,low,medium
26,155000,RENT,7,DEBTCONSOLIDATION,B,24000,10.99,0,0.15,N,4,SMALLYOUNG,high,very large
26,148000,RENT,1,EDUCATION,F,24000,18.3,1,0.16,N,2,SMALLYOUNG,high,very large
21,18000,OWN,1,PERSONAL,B,2500,11.36,0,0.3656018942552281,N,3,SMALLYOUNG,low,small
23,120000,RENT,4,MEDICAL,C,23750,13.47,0,0.0889822573718489,N,2,SMALLYOUNG,high,very large
24,54996,RENT,2,PERSONAL,B,23600,11.89,1,0.7814427030768609,N,3,SMALLYOUNG,middle,very large
24,18000,MORTGAGE,0,DEBTCONSOLIDATION,B,10000,12.18,1,0.3242402659829894,N,2,SMALLYOUNG,low,medium
25,102000,RENT,9,DEBTCONSOLIDATION,C,23600,13.49,0,0.6502577240533172,N,4,SMALLYOUNG,high,very large
23,75000,RENT,3,PERSONAL,E,23575,14.5,1,0.31,N,4,SMALLYOUNG,middle,very large
22,18000,OWN,1,MEDICAL,D,5400,15.31,1,0.7890827892521681,Y,2,SMALLYOUNG,low,medium
22,66960,RENT,1,VENTURE,A,23400,7.49,1,0.6728491088129523,N,2,SMALLYOUNG,middle,very large
23,60000,RENT,2,VENTURE,B,23000,12.18,1,0.5533562608471047,N,4,SMALLYOUNG,middle,very large
24,18000,MORTGAGE,3,VENTURE,C,1200,11.34,0,0.0809407921361609,Y,4,SMALLYOUNG,low,small
25,63208,RENT,9,EDUCATION,B,23000,9.91,1,0.006730227270904676,N,3,SMALLYOUNG,middle,very large
24,65000,RENT,0,HOMEIMPROVEMENT,B,23000,11.99,1,0.35,N,4,SMALLYOUNG,middle,very large
23,68000,RENT,7,EDUCATION,B,23000,9.62,1,0.010967233503310764,N,2,SMALLYOUNG,middle,very large
22,18000,OWN,1,DEBTCONSOLIDATION,B,3000,9.96,1,0.17,N,3,SMALLYOUNG,low,small
24,88000,RENT,1,VENTURE,D,23000,14.54,1,0.2931771682382935,N,2,SMALLYOUNG,highmiddle,very large
22,58600,RENT,5,MEDICAL,B,22750,11.36,1,0.5302060539449175,N,4,SMALLYOUNG,middle,very large
23,70000,RENT,7,DEBTCONSOLIDATION,C,22500,14.27,1,0.32,N,2,SMALLYOUNG,middle,very large
24,18287,OWN,3,HOMEIMPROVEMENT,B,3000,11.99,1,0.16,N,3,SMALLYOUNG,low,small
26,69846,RENT,2,EDUCATION,F,22500,18.99,1,0.1492942712174511,Y,2,SMALLYOUNG,middle,very large
24,73000,RENT,0,VENTURE,E,22400,16.7,1,0.31,Y,4,SMALLYOUNG,middle,very large
24,18500,MORTGAGE,8,PERSONAL,A,5000,9.32,1,0.27,N,3,SMALLYOUNG,low,small
23,35000,RENT,2,DEBTCONSOLIDATION,B,22250,12.69,1,0.1972016831647328,N,3,SMALLYOUNG,lowmiddle,very large
25,43000,RENT,9,HOMEIMPROVEMENT,C,22000,13.11,1,0.51,N,2,SMALLYOUNG,lowmiddle,very large
25,52000,RENT,4,PERSONAL,B,22000,10.74,1,0.7673328697090159,N,2,SMALLYOUNG,middle,very large
21,18701,MORTGAGE,0,PERSONAL,D,4200,14.11,1,0.6661013566810067,Y,4,SMALLYOUNG,low,small
22,57000,RENT,6,EDUCATION,B,22000,9.63,1,0.2656793997582525,N,3,SMALLYOUNG,middle,very large
25,58000,RENT,0,MEDICAL,C,22000,14.65,1,0.06309834115026731,N,2,SMALLYOUNG,middle,very large
23,60000,RENT,6,DEBTCONSOLIDATION,B,22000,10.25,1,0.27438103928040697,N,4,SMALLYOUNG,middle,very large
24,60000,RENT,3,VENTURE,C,22000,14.26,1,0.37,Y,2,SMALLYOUNG,middle,very large
25,18840,MORTGAGE,5,EDUCATION,B,3000,9.91,1,0.16,N,2,SMALLYOUNG,low,small
26,56000,RENT,7,MEDICAL,E,22000,17.19,1,0.39,N,3,SMALLYOUNG,middle,very large
22,70000,RENT,3,EDUCATION,B,22000,11.36,1,0.7562115477156639,N,4,SMALLYOUNG,middle,very large
23,74064,RENT,3,DEBTCONSOLIDATION,B,22000,10.59,0,0.6694801297200003,N,3,SMALLYOUNG,middle,very large
24,76597,RENT,5,EDUCATION,B,22000,9.25,0,0.29,N,2,SMALLYOUNG,highmiddle,very large
22,19000,OWN,6,MEDICAL,A,3625,8.49,1,0.19,N,3,SMALLYOUNG,low,small
26,77000,RENT,0,VENTURE,A,22000,6.54,0,0.6797168103378975,N,3,SMALLYOUNG,highmiddle,very large
21,19000,OWN,5,MEDICAL,A,6000,8.49,1,0.32,N,3,SMALLYOUNG,low,medium
26,82600,RENT,10,VENTURE,B,22000,12.69,0,0.7446612017124827,N,2,SMALLYOUNG,highmiddle,very large
24,19000,OWN,3,MEDICAL,C,7400,13.85,1,0.4738283260216808,N,2,SMALLYOUNG,low,medium
25,19000,OWN,3,DEBTCONSOLIDATION,A,4000,7.4,1,0.6885381886652755,N,3,SMALLYOUNG,low,small
23,84000,RENT,3,DEBTCONSOLIDATION,B,22000,11.71,0,0.27400114095616385,N,4,SMALLYOUNG,highmiddle,very large
25,77650,RENT,8,PERSONAL,B,22000,11.48,1,0.28,N,3,SMALLYOUNG,highmiddle,very large
25,82000,RENT,1,EDUCATION,E,22000,17.51,1,0.27,N,2,SMALLYOUNG,highmiddle,very large
21,19012,MORTGAGE,0,DEBTCONSOLIDATION,D,3500,14.61,1,0.8199657439211387,N,3,SMALLYOUNG,low,small
23,99996,RENT,3,DEBTCONSOLIDATION,A,22000,7.88,0,0.517019209550543,N,4,SMALLYOUNG,highmiddle,very large
22,19200,MORTGAGE,6,PERSONAL,B,4950,11.71,1,0.26,N,2,SMALLYOUNG,low,small
25,57000,RENT,4,PERSONAL,B,21700,11.99,1,0.38,N,2,SMALLYOUNG,middle,very large
24,54000,RENT,5,VENTURE,C,21600,13.49,1,0.3996060578424351,N,2,SMALLYOUNG,middle,very large
23,56000,RENT,8,MEDICAL,G,21600,21.21,1,0.7099962267792919,Y,4,SMALLYOUNG,middle,very large
26,63000,RENT,2,DEBTCONSOLIDATION,C,21600,14.35,1,0.2274504487238185,Y,3,SMALLYOUNG,middle,very large
22,82000,RENT,3,PERSONAL,C,21600,13.61,0,0.5881726394977487,Y,3,SMALLYOUNG,highmiddle,very large
22,78000,RENT,6,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,N,3,SMALLYOUNG,highmiddle,very large
22,19200,OWN,0,VENTURE,B,2400,10.59,0,0.13,N,3,SMALLYOUNG,low,small
24,112140,RENT,8,MEDICAL,A,21600,7.9,0,0.6167550273996856,N,2,SMALLYOUNG,high,very large
25,19200,OWN,4,EDUCATION,B,3000,11.99,1,0.7996665877947822,N,4,SMALLYOUNG,low,small
24,59000,RENT,5,MEDICAL,D,21500,16.89,1,0.36,N,3,SMALLYOUNG,middle,very large
24,70000,RENT,5,HOMEIMPROVEMENT,B,21500,9.99,1,0.7658526290557105,N,3,SMALLYOUNG,middle,very large
24,116000,RENT,5,EDUCATION,D,21500,15.33,0,0.19,Y,3,SMALLYOUNG,high,very large
25,60000,RENT,5,EDUCATION,A,21450,7.29,1,0.7663319254988585,N,4,SMALLYOUNG,middle,very large
